id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
gDlIV5+M8E0xT6mJZ2g8KQ==,2019-03-08,-34.568016,-58.450757,Belgrano,30.0,30.0,14000.0,ALQUILER 2 AMBIENTES EN BELGRANO!!,Departamento,Alquiler
5t/gLuPvmD5i/Wz01872eA==,2019-03-08,-34.565667,-58.452612,Belgrano,53.0,53.0,19000.0,ALQUILER BELGRANO 2 AMBIENTESC/COCHERA Y AMENITIES,Departamento,Alquiler
7j4Uj3aMMBiHAnWGo2oVnQ==,2019-03-08,-34.5678055,-58.4461137,Belgrano,57.0,50.0,27000.0,Excelente departamento de dos ambientes amoblado en Belgrano.,Departamento,Alquiler
SS8BrbcdqZH8eif+Z+d9ww==,2019-03-08,-34.5947373002,-58.4022117162,Recoleta,46.0,46.0,17000.0,Departamento de 2 ambientes en Alquiler en Recoleta,Departamento,Alquiler
UK7p4w+FH8TRVXbxh7VhAA==,2019-03-08,-34.5902194,-58.395788,Recoleta,34.0,34.0,15000.0,Monoambien a estrenar,Departamento,Alquiler
cNGHkroAUrag+RFlhG55Aw==,2019-03-08,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,18500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
YLqkIry4Km3L/s9xUQaozQ==,2019-03-08,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,18500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
xgZn1EFNMsbqiWiV39p7Ag==,2019-03-08,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,18500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
9/1Uj4abx8IpNiyUlvJMeQ==,2019-03-08,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,18500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
4vKkLpTsoAlt/c6g65jmdw==,2019-03-08,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,18500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
FoEMZiX9/PkTqLh3INo78g==,2019-03-08,,,Barrio Norte,44.0,44.0,17000.0,Alquiler dos ambientes muy luminoso atrás del colegio Mallindcrodt,Departamento,Alquiler
5+tRiXRrQclPdNvO+5d9Kg==,2019-03-08,-34.5813025,-58.5080432,Barrio Norte,50.0,48.0,15000.0,Av. Pueyrredón 1900 entre Peña y Melo,Departamento,Alquiler
wweNZ49N7DrBx6/H1m4kQQ==,2019-03-08,-34.5767776,-58.4842803,Villa Urquiza,53.0,46.0,15000.0,"Departamento 2 ambientes, SUM, Piscina, Vigilancia",Departamento,Alquiler
K6+f/ka/RKyniyfuPTYS5Q==,2019-03-08,-34.570884,-58.4886936,Villa Urquiza,56.0,50.0,15000.0,Departamento 2 ambientes,Departamento,Alquiler
LlNiphc4fh93RV8MfppAig==,2019-03-08,-34.584148,-58.480064,Villa Urquiza,50.0,45.0,18000.0,Alquiler Departamento en Villa Urquiza Capital Federal BAUNESS 1900,Departamento,Alquiler
/VKv41zhYTVENM5W5TJp5g==,2019-03-08,,,Flores,53.0,50.0,13500.0,3amb frente balcon,Departamento,Alquiler
6qXqPtWKVY3m854KDfRGBA==,2019-03-08,-34.549145,-58.45996,Nuñez,76.0,66.0,24000.0,Departamento  3 ambientes Alquiler Nuñez,Departamento,Alquiler
CMFTVYPLxgxRalJJDTLmAg==,2019-03-08,-34.5539553,-58.4672179,Nuñez,124.0,80.0,33600.0,Lindísimo 3 ambientes con cochera y terraza propia,Departamento,Alquiler
Q8jlG5D0rLP/KYVKSXqhIA==,2019-03-08,-34.5767824,-58.4237817,Palermo,54.0,54.0,26000.0,"2 Dorm. Palermo Nuevo. Cochera, Piscina y Seg. 24 hs",Departamento,Alquiler
Irl4InuqVAG/GUifv5aRYQ==,2019-03-08,-34.56755,-58.43658,Palermo,85.0,85.0,37000.0,"ALQUILER 3 AMB. AMOBLADO, AL FRENTE. LAS CAÑITAS",Departamento,Alquiler
8qnuTpvsY+fGgwpEy+PbPg==,2019-03-08,-34.5676383,-58.4368802,Belgrano,80.0,70.0,27000.0,3 AMBIENTES CON VISTA PANORAMICA SEPTIMO PISO AL FRENTE COCHERA FIJA,Departamento,Alquiler
5WX1Xiy1DhRdKK5Aqfz4DQ==,2019-03-08,-34.5964905,-58.3858368,Recoleta,60.0,60.0,13500.0,Talcahuano y Santa Fe inmejorable ubicación,Departamento,Alquiler
jzvPJVvtv/0I4HlZFmqUwg==,2019-03-08,-34.585871,-58.400949,Recoleta,43.0,43.0,15500.0,ALQUILER 3 amb lavadero apto profesional RECOLETA,Departamento,Alquiler
ErrxKU/jxZTGBdZi/u6O2w==,2019-03-08,-34.595069,-58.3900433,Recoleta,100.0,100.0,24500.0,Montevideo y Arenales,Departamento,Alquiler
X0Dg3qfnpafMG6a20fghaw==,2019-03-08,-34.6180081,-58.4466754,Caballito,61.0,56.0,16300.0,3 Ambiente en Caballito con Balcón al frente.,Departamento,Alquiler
8doDDDl42BCHL+CLh/aoPQ==,2019-03-08,-34.5965048467,-58.4430377018,Villa Crespo,60.0,56.0,18500.0,Departamento de 3 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
Buk5DNWG0rMSo9i1I6x7Fw==,2019-03-08,-34.5677995742,-58.4863475442,Villa Urquiza,80.0,60.0,20000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
AGGYJwU8T4trAWwWfB/Z4g==,2019-03-08,-34.5869123,-58.4102219,Palermo,127.0,116.0,48000.0,Beruti y Bulnes,Departamento,Alquiler
dTThqtgxeVAlFDE+v4BQyQ==,2019-03-08,-34.577877277,-58.4292205354,Palermo,87.0,73.0,30000.0,Alquiler. 4 amb. Precio con Expensas Incluidas y Cochera. Fitz Roy y Av. Santa Fe. Palermo. Garantía Negociable.,Departamento,Alquiler
vxSK9iYF53jEx4iLJ6lyyw==,2019-03-08,-34.59316,-58.42851,Palermo,110.0,100.0,25000.0,Departamento de 4 ambientes en Alquiler en Palermo,Departamento,Alquiler
bCu59GF3wPPuFpJ8T4jQyw==,2019-03-08,-34.567496,-58.445231,Belgrano,157.0,157.0,49000.0,Alquiler Departamento 4 ambientes cochera fija,Departamento,Alquiler
KLm4qxijhOZuGjsy7gfk8A==,2019-03-08,-34.568416,-58.4603954,Belgrano,149.0,117.0,30000.0,"EXCELENTE 4 Amb., A MTS. DE ESTACION, CON O SIN MUEBLES, OPORTUNIDAD!!",Departamento,Alquiler
HYkR91An8EfTcGfGbGF5Kw==,2019-03-08,-34.5644596,-58.4653733,Belgrano,97.0,97.0,26000.0,"Excelente semipiso de 4 ambientes de 97 m² (1er piso a contrafrente), baulera ubicado en Belgrano R a una cuadra de Av. Ricardo Balbín y a cinco cuadras de estación Belgrano R del FC Mitre.",Departamento,Alquiler
VqSTrOfGCMeX92q+f4f/Fw==,2019-03-08,,,Recoleta,110.0,110.0,22000.0,RESERVADO !!!! SEMIPISO DE 4 AMBIENTES CON DEPENDENCIA AL FRENTE,Departamento,Alquiler
4YBE2418KdR8wW5Ozstcag==,2019-03-08,-34.5964906,-58.4005513,Barrio Norte,110.0,110.0,22000.0,RESERVADO !!!!  DE 4 AMBIENTES CON DEPENDENCIA AL FRENTE,Departamento,Alquiler
RM4ANeYFKSM0a67htQdemw==,2019-03-08,-34.598946,-58.4438453,Villa Crespo,170.0,170.0,44000.0,"OPORTUNIDAD! DUPLEX 4 AMB C/DEP 170M C/COCHERA Y BAULERA, PARRILLA DOBLE, VILLA CRESPO.",Departamento,Alquiler
Q68xbDTBUBfOY50VO6RojQ==,2019-04-19,-34.5816121,-58.4371586,Palermo,63.0,55.0,29000.0,PALERMO HOLLYWOOD PH ALQUILER TEMPORARIO,PH,Alquiler
BPh+02o3PM3Y4AEPiNCtlg==,2019-04-19,-34.5783596679,-58.4344698799,Palermo,140.0,70.0,54000.0,Oficinas en Alquiler en Palermo.,Oficina,Alquiler
9eEq/NLspzP5niobDm3qPA==,2019-04-19,-34.5578371398,-58.4468723699,Belgrano,45.0,31.0,13000.0,OFICINA EN ALQUILER,Oficina,Alquiler
dk341xVe/4Db1M8QS6o+qQ==,2019-04-19,-34.5679998,-58.4429665,Belgrano,180.0,171.0,58000.0,$ 58.000 - Oficina - 180 mts2 - Belgrano - 11 de Septiembre 1100,Oficina,Alquiler
TpG24ow2a86U0Dxg8bis4A==,2019-04-19,-34.5598325,-58.4528394,Belgrano,65.0,65.0,35000.0,$ 35.000 - Oficina - Juramento 2000,Oficina,Alquiler
NfEt2lIMRT7BPnZoaXV7VA==,2019-04-19,-34.5598325,-58.4528394,Belgrano,65.0,65.0,35000.0,$ 35.000 - Consultorio Odontológico Equipado - Belgrano - Juramento 2000,Oficina,Alquiler
w32N3M1QTXHWSIucmggrYw==,2019-04-19,-34.5878803,-58.3877109,Recoleta,100.0,100.0,32000.0,$32.000 más Gastos - Oficina 100 m2 - Recoleta - Callao 1900 (LuG),Oficina,Alquiler
BJBFAfI4Lus+cG5lpu2Q0A==,2019-04-19,-34.5878803,-58.3877109,Recoleta,100.0,100.0,32000.0,$32.000 más Gastos - Oficina 100 m2 - Recoleta - Callao 1900 (LuG),Oficina,Alquiler
1qDKT/5jFrOyU7HzDstnTQ==,2019-04-19,-34.60402298,-58.43169785,Almagro,40.0,40.0,13000.0,Sarmiento   4600 4°  - $ 13.000 - Departamento Alquiler,Departamento,Alquiler
g1IaGdUzrygRAYeoYwCEKA==,2019-04-19,-34.5757869,-58.4329925,Palermo,28.0,28.0,25000.0,ALQUILER TEMPORARIO MONOAMBIENTE EN PALERMO,Departamento,Alquiler
DPsI2x6bm+rX5JN7rfAMEg==,2019-04-19,-34.5974618743,-58.4204323141,Palermo,33.0,30.0,13000.0,Departamento de 1 ambiente en Alquiler en Palermo,Departamento,Alquiler
v7WDfeieTmbV5epgpv/aZg==,2019-04-19,-34.62475586,-58.45213318,Caballito,79.0,79.0,18500.0,Rivadavia   6100 10°  - $ 18.500 - Departamento Alquiler,Departamento,Alquiler
PzR/GK7k1K4ckRh91GK4uw==,2019-04-19,-34.5940263,-58.3998853,Barrio Norte,75.0,75.0,24000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
8oQVMHS1zp0SEqyTS7peZw==,2019-04-19,-34.6013347779,-58.4668160584,Villa Crespo,38.0,38.0,10890.0,Alquiler. Local comercial de 38 m². Sin Expensas.  Trelles y Av San Martín. Paternal.,Local comercial,Alquiler
NhfuEglUSOZFnQ0SxQ+KTA==,2019-04-19,-34.607851,-58.4305449,Almagro,40.0,38.0,12000.0,Excelente departamento en almagro,Departamento,Alquiler
icrIj4UR92bthOS2Sa5rWw==,2019-04-19,-34.5806172,-58.4403327,Palermo,50.0,50.0,18000.0,AREVALO Y HONDURAS - Muy lindo 2Amb en alquiler,Departamento,Alquiler
k+0o6LzFKKdLWOr57GGaJw==,2019-04-19,-34.6138585,-58.4295176,Almagro,49.0,45.0,14000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
3Glj9vfmM82VidwG8GnUNw==,2019-04-19,-34.6138585,-58.4295176,Almagro,49.0,45.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
Sd92YBOkHm8K+/0GMtsB8Q==,2019-04-19,-34.5882313,-58.3862766,Recoleta,95.0,70.0,46000.0,"Rodríguez Peña y Posadas espectacular PB con sol , súper patio a nuevo de revista, A.Prof.",Departamento,Alquiler
caO0o/Ky2knbZuLlG3Q4HQ==,2019-04-19,-34.5613064,-58.4614737,Belgrano,91.0,81.0,20000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
54l6KrxwCWIbEMuQLUwJfg==,2019-03-05,-34.60537,-58.37932,Almagro,45.0,45.0,14000.0,Departamento de 3 ambientes en Alquiler en Almagro,Departamento,Alquiler
VKGnATWxcxD2p6pQfWqPFw==,2019-03-05,-34.5967039,-58.4132563,Palermo,37.0,31.0,13500.0,Alquiler Departamento Monoambiente muy luminoso - Palermo - SITUAR,Departamento,Alquiler
YiYCaBXO2bfmPxuBz0YUTA==,2019-03-05,-34.5570377,-58.4530946,Belgrano,35.0,33.0,10500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
dz7B5AcTDYVnKEMZyb8BgA==,2019-03-05,-34.554983,-58.452038,Belgrano,74.0,67.0,26000.0,"3 AMB C/DORM SUITE, BALCÓN BELGRANO",Departamento,Alquiler
87PsoZbd/KYu8FZGm6JeaQ==,2019-03-05,,,Flores,68.0,68.0,42000.0,Gualeguaychu 1000,Casa,Alquiler
EnH1VDQA/eCkKYox4+AzVw==,2019-03-05,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,18500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
Hq0a7jbABCTHo4UBqzC1+Q==,2019-03-05,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,18500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
1d97m5LT+oQkTugl2xIMGg==,2019-03-05,-34.596783,-58.388244,Recoleta,80.0,80.0,22500.0,LOCAL ALQUILER RECOLETA PARANA Y SANTA FE- FRENTE,Local comercial,Alquiler
LotY15UWPiguv23xjSSpFQ==,2019-02-08,-34.579416,-58.4887856,Villa Urquiza,75.0,57.0,25000.0,"Casa de 3 ambientes al frente, primer piso.",Casa,Alquiler
uhKdIhQZ2RsUqhS2tLLAHw==,2019-02-08,-34.6035423,-58.4424914,Villa Crespo,150.0,150.0,24000.0,Villa Crespo | Local o Depósito 150m2,Otro,Alquiler
YY4yCsD/RSV2Fw16eGPPuQ==,2019-02-08,-34.5864571,-58.4106098,Palermo,38.0,38.0,12000.0,ALQUILER CON BAULERA - Dos ambientes muy luminosos - APTO PROFESIONAL,Oficina,Alquiler
KVkAMFlWILaBhyMZs6IC+w==,2019-02-08,-34.563849,-58.456515,Belgrano,84.0,84.0,57000.0,Edif. Corporativo Belgrano Oficina 84 m2 + 5 Coch,Oficina,Alquiler
1oqZTVuEpuPHK4OsleAQbw==,2019-02-08,-34.564614,-58.457309,Belgrano,86.0,86.0,37500.0,EXCELENTE OFICINA / CONSULTORIOS - BELGRANO 86M2,Oficina,Alquiler
rZfwAd86hQmdXqJPpBs5HA==,2019-02-08,-34.563805,-58.4387527,Belgrano,85.0,85.0,35000.0,MIGUELETES 1200.ALQUILER OFICINA 1 AMBIENTE CON COCHERA,Oficina,Alquiler
Fe/x5FUJayMOktiP/ZUomA==,2019-02-08,,,Recoleta,155.0,130.0,30000.0,Ayacucho y Av. Alvear. SOLO consultorio. Muy luminoso con Patio,Oficina,Alquiler
nPL2f+a+IsT+fiCC1V32PA==,2019-02-08,-34.5951936,-58.3902497,Recoleta,33.0,33.0,17700.0,"Oficina en PB - Arenales 1600, Recoleta",Oficina,Alquiler
Af7pPExBoKDDHNRSRIjpeA==,2019-02-08,-34.5950416,-58.3903541,Barrio Norte,100.0,100.0,60000.0,Arenales 1600 - 100 M2 PLANTA LIBRE CON DIVISIONES,Oficina,Alquiler
GaJ6wsYZtFLTAe5AZsXXRA==,2019-02-08,,,Barrio Norte,155.0,130.0,30000.0,Ayacucho y Av. Alvear. SOLO consultorio. Luminoso con Patio,Oficina,Alquiler
lM056yaJk4YKBZLdz6/O8A==,2019-02-08,-34.62647629,-58.46218872,Flores,42.0,42.0,10000.0,Caracas  200 2°  - $ 10.000 - Departamento Alquiler,Departamento,Alquiler
vZSGfjZ6G9Q59WwWb1wiEw==,2019-02-08,-34.5957327,-58.3884272,Recoleta,180.0,170.0,50000.0,Parana al 1100 - Recoleta // ALQUILER: 4 amb. c/ dep.,Departamento,Alquiler
YmnbN+/T7K1v+yLMoGRvlA==,2019-02-08,-34.6197321,-58.4296198,Caballito,35.0,35.0,9000.0,2 ambientes unificados con placar Cocina Baño completo,Departamento,Alquiler
ZVR25P1CN/vAcOk0lqqhkQ==,2019-02-08,-34.57873917,-58.48414612,Villa Urquiza,36.0,34.0,12200.0,Bauness  2000 6°  - $ 12.200 - Departamento Alquiler,Departamento,Alquiler
M9Tc+X6RwSJ0g+CR4OttTw==,2019-02-08,-34.6393212,-58.4544164,Flores,28.0,28.0,12000.0,Alquiler Local comercial en esquina sin expensas.,Local comercial,Alquiler
bfTt2gsKTDqM1pMNt5FvNA==,2019-02-08,-34.630435,-58.468701,Flores,80.0,80.0,40000.0,Gran Local sobre Av. Rivadavia - Pleno centro comercial Flores,Local comercial,Alquiler
gvKgeiCH+5OQo7MfPQNW0Q==,2019-02-08,-34.547146,-58.45926,Nuñez,65.0,65.0,19900.0,OFICINA LOFT DIVISIBLE 65 M2 COCHERA NUÑEZ,Local comercial,Alquiler
w1gHSV45zm8ZYxULNX6x/w==,2019-02-08,-34.6072228,-58.4149079,Almagro,45.0,45.0,18000.0,LOCAL - ALMAGRO - MUY BUENA UBICACION,Local comercial,Alquiler
vexPR3mfaAokhjzPgQh7Gw==,2019-02-08,-34.5814372,-58.449196,Palermo,37.0,37.0,28000.0,Local - Palermo,Local comercial,Alquiler
bE8WQgn/BjYw37kIjub2zw==,2019-02-08,-34.5967917963,-58.4145311409,Palermo,33.0,33.0,17500.0,Local en alquiler Palermo apto gastronomico sin expensas,Local comercial,Alquiler
A3foI/W5h/vwpfOKZK/VmA==,2019-02-08,-34.5896411,-58.4214463,Palermo,75.0,75.0,27000.0,Local de 1 ambiente en Alquiler en Palermo,Local comercial,Alquiler
w8FRvdYs8O4rSAbD3mruqA==,2019-02-08,-34.596805821,-58.4145941107,Recoleta,33.0,33.0,17500.0,Local en alquiler Recoleta apto gastronomico sin expensas,Local comercial,Alquiler
QGYDn0WbpoQFVgaOZfvbpg==,2019-02-08,-34.5895459,-58.3973636,Recoleta,100.0,100.0,25000.0,ALQUILO EXCELENTE LOCAL C/SOTANO EN RECOLETA,Local comercial,Alquiler
LvnraHVuykQxOZnGad8D6w==,2019-02-08,-34.6213465,-58.4346368,Caballito,90.0,90.0,28000.0,Local comercial - Caballito,Local comercial,Alquiler
BLK40EC6iUY6/aYGmxSCiw==,2019-02-08,-34.5696057,-58.4193907,Villa Crespo,140.0,140.0,23000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
kLMW0EetK4bTePUIlL+TkQ==,2019-02-08,-34.5410305,-58.4740456,Nuñez,60.0,60.0,21500.0,Oficina - Nuñez,Oficina,Alquiler
Y7yfOZrYweBX+zDhF/ROsg==,2019-02-08,-34.5493519,-58.4544068,Nuñez,70.0,68.0,38000.0,Oficina - Nuñez,Oficina,Alquiler
k1vbseDTJjO/ROyGrvltNw==,2019-02-08,-34.5366715,-58.4663187,Nuñez,100.0,100.0,27000.0,OFICINA EN ALQUILER,Oficina,Alquiler
dV0XyXelp/dwlmiN5xnkpA==,2019-02-08,-34.620815,-58.472435,Flores,47.0,31.0,12000.0,Alquiler Departamento en Flores Capital Federal Terrada 1000,Departamento,Alquiler
adnWtNkWx603XdPBJ7i7oQ==,2019-02-08,-34.5522672,-58.4683526,Nuñez,38.0,35.0,11500.0,Nuñez - Monoambiente - Balcón,Departamento,Alquiler
xaITjk6Cazy8jOJtub3uig==,2019-02-08,-34.55136108,-58.46066284,Nuñez,33.0,30.0,10500.0,Ohiggins  3000 2°  - $ 10.500 - Departamento Alquiler,Departamento,Alquiler
8Qn1kQNOPZ/NlP1fPEROoQ==,2019-02-08,-34.5984315,-58.4148863,Almagro,80.0,40.0,17500.0,Departamento de 1 ambiente en Alquiler en Almagro,Departamento,Alquiler
LMXcd1OocTGsydFfU/uwlQ==,2019-02-08,-34.6062802792,-58.4308842858,Almagro,30.0,28.0,9500.0,Departamento de 1 ambiente en Alquiler en Almagro,Departamento,Alquiler
dWF0Bx1BA8gW0rqdMhEO2A==,2019-02-08,-34.5785575,-58.4377522,Palermo,35.0,35.0,11000.0,ALQUILER MONOAMBIENTE - APTO PROF -  $11.000 mas gastos sin muebles,Departamento,Alquiler
uMLJtf8Y8iRJUjtK+nWJOA==,2019-02-08,-34.596699,-58.417419,Palermo,40.0,30.0,10000.0,Alquiler Departamento en Palermo Capital Federal CABRERA 3600,Departamento,Alquiler
mtdAhshaDotWb/298WN2Nw==,2019-02-08,-34.570112,-58.431267,Palermo,30.0,30.0,12000.0,Alquiler Monoambiente luminoso en Las cañitas,Departamento,Alquiler
uVOEiyXf825sc89JuhkWKw==,2019-02-08,-34.5927691,-58.4180487,Palermo,33.0,30.0,12000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
pMYVD0l27h/sHTRP8na3mw==,2019-02-08,-34.5823763,-58.4227823,Palermo,48.0,43.0,16000.0,Departamento - Palermo Soho,Departamento,Alquiler
8QlMk3SeGGVq1ZkpiAJEAg==,2019-02-08,-34.560147,-58.460616,Belgrano,31.0,29.0,12000.0,ALQUILER MONOAMBIENTE EN BELGRANO,Departamento,Alquiler
FxZn0odX20yD27FDNEyfsQ==,2019-02-08,-34.5967857,-58.3806188,Recoleta,31.0,31.0,14000.0,"DEPARTAMENTO MONOAMBIENTE CON BALCON, ALQUILER. RECOLETA",Departamento,Alquiler
aZp/aDbQ/+H7+/pzjPzq8w==,2019-02-08,-34.5770607,-58.47102737,Villa Urquiza,52.0,42.0,18000.0,Donado  1600 3°  - $ 18.000 - Departamento Alquiler,Departamento,Alquiler
wzqLkBSeffiCcQ6Mr9CLLg==,2019-02-08,-34.57406235,-58.4893837,Villa Urquiza,45.0,40.0,13000.0,Cullen   5200 3°  - $ 13.000 - Departamento Alquiler,Departamento,Alquiler
36QD6NfisyU0CNxO5yT+vw==,2019-02-08,-34.583645,-58.474625,Villa Urquiza,37.0,32.0,10500.0,Alquiler Departamento en Villa Urquiza Capital Federal Behring 2519,Departamento,Alquiler
TsBreHwxqSpGjIlev/FzVg==,2019-02-08,-34.5852655,-58.4383547,Palermo,80.0,70.0,28000.0,PH EN ALQUILER,PH,Alquiler
2yenKMGAyrxgdiPcwzdQvA==,2019-02-08,-34.5928861,-58.3927833,Recoleta,80.0,76.0,20000.0,Departamento - Recoleta,Oficina,Alquiler
lLl1S63PaFVfz7FmbVHNoQ==,2019-02-08,-34.539592,-58.467129,Nuñez,90.0,50.0,16000.0,Departamento en alquiler 2 ambientes- Nuñez,Departamento,Alquiler
EHOyD0swFLX3tP3itZaMTA==,2019-02-08,-34.5427503,-58.4601452,Nuñez,46.0,44.0,13000.0,Muy buen dos ambientes  en el barrio de Nuñez,Departamento,Alquiler
uh+KgSWtuVtNv0cIV/Vf/Q==,2019-02-08,-34.539704,-58.474061,Nuñez,50.0,50.0,17000.0,Alquiler Departamento 2 ambientes Nuñez Amenities,Departamento,Alquiler
mYWHFjxgIpENkCUGLEz6MA==,2019-02-08,-34.5541641,-58.4669709,Nuñez,53.0,45.0,22000.0,IMPECABLE 2 AMBIENTES CON BALCÓN - COCHERA - SUITE - 5 AÑOS DE ANTIGÜEDAD,Departamento,Alquiler
Tq0oiq8sdP4TeQpyf6Ffhg==,2019-02-08,-34.61329,-58.41528,Almagro,46.0,42.0,14000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
WYPfIlwWLKJ1GciZi9wJcg==,2019-02-08,-34.6061139,-58.4244671,Almagro,47.0,47.0,14000.0,"Alquiler a 2 años frente al Hospital Italiano, Duplex para 4 personas.",Departamento,Alquiler
eVN/YWldDBpiN8cDGy86wg==,2019-02-08,-34.6011756,-58.4239568,Almagro,33.0,33.0,10000.0,departamento de 2 ambientes luminosos con balcon,Departamento,Alquiler
m/tJIrH5oQ+PDXICV7MLcg==,2019-02-08,-34.5792691,-58.4366421,Palermo,72.0,56.0,27000.0,$ 27.000 - 2 amb con cochera - Ravignani 2000 - Palermo Hollywood.,Departamento,Alquiler
421NxAYOteK8nMwcc+gyBg==,2019-02-08,-34.5796657,-58.404132,Palermo,51.0,51.0,23000.0,EXCELENTE DEPTO 2 AMB EN INMEJORABLE UBICACION AL FRENTE MUY LUM EDIF C AMENITIES,Departamento,Alquiler
BLIJ1L3/10yJn+9atgQRhQ==,2019-02-08,-34.5895912,-58.406138,Palermo,49.0,58.0,32000.0,Departamento - Palermo,Departamento,Alquiler
6q/1eQ/GUDwDYxxngfwrzA==,2019-02-08,-34.5807173,-58.4132016,Palermo,69.0,64.0,38000.0,2 AMBIENTES CON COCHERA EN PALACIO BELLINI PALERMO,Departamento,Alquiler
NjRkhlP6MeWW9sk/Rz5Plg==,2019-02-08,,,Palermo,40.0,40.0,10500.0,DEPARTAMENTO 2 AMBIENTES A DOS CUADRAS UNIVERSIDAD DE PALERMO.,Departamento,Alquiler
MJeg+Fu3XKD81CNhbQfLOw==,2019-02-08,-34.58967,-58.41967,Palermo,46.0,43.0,18000.0,Departamento de 2 ambientes en Alquiler en Palermo,Departamento,Alquiler
Q76bJc9HyXWi/8qwzXj2Xw==,2019-02-08,-34.5743448,-58.4230209,Palermo,35.0,35.0,13000.0,departamento de 2 ambientes muy luminosos,Departamento,Alquiler
MokbH7KgQbSkjD01BaBTZw==,2019-02-08,-34.578479,-58.429163,Palermo,36.0,36.0,12000.0,Alquiler 2 amb Fitz Roy Palermo Hollywood,Departamento,Alquiler
Qce3DMGlqa8x37KOs0H0Mw==,2019-02-08,-34.569828,-58.432935,Palermo,57.0,57.0,19000.0,"ALQUILER DEPTO DE 2 AMB C/ COCHERA, LAS CAÑITAS!!",Departamento,Alquiler
NytyaLh5CZ6bLfzKynpDYQ==,2019-02-08,-34.56909,-58.4315462,Palermo,55.0,48.0,22000.0,Departamento 2 ambientes con excelente vista y muy luminoso,Departamento,Alquiler
/fQwRGaoJdUPV4R5xLe9qg==,2019-02-08,-34.5864571,-58.4106098,Palermo,38.0,38.0,12000.0,ALQUILER CON BAULERA - Dos ambientes muy luminosos - APTO PROFESIONAL,Departamento,Alquiler
8BidXslcbz0fSf6yX+pl9g==,2019-02-08,-34.5694936,-58.4469225,Belgrano,50.0,50.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
++Y4OvpYkCa3oj+w/RDwxQ==,2019-02-08,-34.5618973,-58.4686867,Belgrano,57.0,53.0,17500.0,Semipiso de dos ambientes en Belgrano  alquiler  !!!!!!!!,Departamento,Alquiler
HdV2ttSoi6Csl2iLdbEcDw==,2019-02-08,-34.5436554,-58.4622497,Belgrano,49.0,46.0,16000.0,MANZANARES 1651 7 C  DPTO EN ALQUILER 2 AMB,Departamento,Alquiler
JEZ6ZKJAQ6yn3Z4Erghr9w==,2019-02-08,-34.5595153,-58.4455045,Belgrano,59.0,50.0,30000.0,Excelente Departamento de dos Ambientes con cochera sobre Av. Libertador a Estrenar,Departamento,Alquiler
MOjgbWXrtI5Bw8LftKczmg==,2019-02-08,-34.57024,-58.447379,Belgrano,56.0,52.0,13500.0,ALQUILER DEPARTAMENTO 2 AMB. BELGRANO APTO PROF.,Departamento,Alquiler
+yxcosEyKD3jKISTmrm4bw==,2019-02-08,-34.5595153,-58.4455045,Belgrano,56.0,50.0,24000.0,Excelente Departamento de dos Ambientes sobre Av. Libertador a Estrenar,Departamento,Alquiler
